latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.89443,-92.49155,345.38,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.7,5.91,N
18.03653,-93.92748,367,0.54,0.68,2023-01-08,0703,1,high,2.0NRT,287.55,8.43,N
18.04263,-94.05366,305.65,0.55,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.01,0.56,N
18.03027,-93.92815,299.36,0.54,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.06,0.43,N
17.88297,-92.49281,310.96,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.77,0.92,N
17.90114,-93.18735,367,0.48,0.65,2023-01-08,0703,1,high,2.0NRT,289.4,17.28,N
17.92054,-93.38363,301.47,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,287.55,1.61,N
17.92007,-93.37887,302.15,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,287.83,1.8,N
17.90159,-93.19189,303.51,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.63,17.28,N
17.90068,-93.18277,316.41,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.54,15.98,N
17.91448,-93.38432,367,0.5,0.66,2023-01-08,0703,1,high,2.0NRT,288.03,9.89,N
17.8956,-93.19251,340.04,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,288.04,9.38,N
17.89515,-93.188,349.78,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.82,9.38,N
17.91402,-93.37959,313.52,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,287.65,5.95,N
17.8947,-93.18344,301.02,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287,1.96,N
17.89425,-93.17888,319.48,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,286.89,1.96,N
17.89007,-93.19774,320.5,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.35,6.16,N
17.91586,-93.52503,367,0.51,0.66,2023-01-08,0703,1,high,2.0NRT,288.22,6.07,N
17.90974,-93.52567,302.94,0.51,0.66,2023-01-08,0703,1,nominal,2.0NRT,287.57,6.07,N
17.92622,-93.7641,337.04,0.53,0.67,2023-01-08,0703,1,nominal,2.0NRT,287.83,3.57,N
17.98432,-94.53596,320.48,0.6,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.9,1.8,N
17.9838,-94.53024,301.32,0.6,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.08,1.8,N
17.84665,-93.12401,351.24,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,288.51,39.8,N
17.84621,-93.11947,351.81,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,292.03,39.8,N
17.97732,-94.53107,304.78,0.6,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.36,1.8,N
17.97682,-94.52548,312.66,0.59,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.77,2.17,N
17.84577,-93.11494,316.28,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.7,29.61,N
17.97033,-94.52626,323.94,0.59,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.28,4.19,N
17.84069,-93.12466,307.7,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.47,2.39,N
17.84025,-93.12007,306.67,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.33,2.39,N
17.84906,-93.12079,305.48,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,286.94,1.42,N
17.84859,-93.11628,305.66,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,286.76,1.42,N
17.84358,-93.12598,337.75,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.64,14.7,N
17.8431,-93.12141,367,0.48,0.65,2023-01-08,0703,1,high,2.0NRT,288.28,52.52,N
17.98431,-94.53629,313.53,0.6,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.59,3.28,N
17.98376,-94.53059,306.84,0.59,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.47,2.22,N
17.84264,-93.1169,304.95,0.48,0.65,2023-01-08,0703,1,nominal,2.0NRT,289.67,52.52,N
17.97675,-94.52582,322.93,0.59,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.56,2.22,N
17.97728,-94.53139,306.22,0.59,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.19,2.22,N
17.83188,-93.24786,297.29,0.49,0.65,2023-01-08,0703,1,nominal,2.0NRT,280.71,1.25,N
17.65862,-93.36536,302.36,0.49,0.65,2023-01-08,0703,1,nominal,2.0NRT,286.72,1.22,N
44.16768,-76.80399,296.66,0.41,0.37,2023-01-08,0656,1,nominal,2.0NRT,267.3,0.51,N
42.49676,-73.81628,298.44,0.39,0.36,2023-01-08,0656,1,nominal,2.0NRT,270.15,0.81,N
42.29977,-83.155,305.2,0.46,0.47,2023-01-08,0658,1,nominal,2.0NRT,272.32,2.23,N
40.77254,-73.43748,295.01,0.4,0.37,2023-01-08,0658,1,nominal,2.0NRT,270.98,0.36,N
40.63781,-74.22007,295.03,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,277.53,0.92,N
40.63704,-74.2155,295.73,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,272.06,0.92,N
40.59113,-74.20972,297.98,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,273.49,0.51,N
40.23911,-74.11801,299.82,0.4,0.37,2023-01-08,0658,1,nominal,2.0NRT,271.12,0.41,N
41.64392,-87.14345,351.86,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,275.1,5.72,N
41.64368,-87.13905,298.11,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,273.71,2.46,N
41.64344,-87.13466,317.91,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,272.64,2.46,N
41.63861,-87.14391,354.19,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,280.58,6.15,N
41.63837,-87.13947,310.14,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,270.64,2.58,N
41.63813,-87.13507,317.92,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,272.46,2.58,N
41.64192,-87.4118,324.36,0.37,0.58,2023-01-08,0658,1,nominal,2.0NRT,273.51,2.72,N
41.62822,-87.14929,301.87,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,270.21,1.05,N
41.62799,-87.14491,304.53,0.36,0.57,2023-01-08,0658,1,nominal,2.0NRT,271.79,1.05,N
41.6291,-87.37221,300.08,0.37,0.58,2023-01-08,0658,1,nominal,2.0NRT,271.1,0.83,N
41.62887,-87.36774,295.59,0.37,0.58,2023-01-08,0658,1,nominal,2.0NRT,271.33,0.83,N
41.62259,-87.35023,311.28,0.37,0.58,2023-01-08,0658,1,nominal,2.0NRT,269.97,1.79,N
40.15426,-74.76999,321.43,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,273.12,2.08,N
40.14546,-74.75837,301.72,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,271.2,0.37,N
40.13982,-74.80699,296.8,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,271.26,0.65,N
41.18322,-87.86306,303,0.39,0.59,2023-01-08,0658,1,nominal,2.0NRT,266.76,1.28,N
41.18301,-87.85838,312.22,0.39,0.59,2023-01-08,0658,1,nominal,2.0NRT,269.2,1.28,N
41.1827,-87.86113,327.89,0.39,0.59,2023-01-08,0658,1,nominal,2.0NRT,269.71,2.91,N
39.96542,-76.59679,313.65,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,269.25,1.24,N
39.94036,-76.81506,302.69,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,272.49,1.19,N
40.56953,-83.13918,310.55,0.43,0.46,2023-01-08,0658,1,nominal,2.0NRT,269.18,1.29,N
39.42383,-74.54356,299.69,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,272.67,0.71,N
39.58424,-75.63643,296.36,0.38,0.36,2023-01-08,0658,1,nominal,2.0NRT,276.62,0.69,N
40.73809,-86.43596,307.1,0.32,0.55,2023-01-08,0658,1,nominal,2.0NRT,268.32,0.69,N
39.56071,-77.1706,296.58,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,272.19,1.08,N
39.08052,-79.69479,296.99,0.45,0.39,2023-01-08,0658,1,nominal,2.0NRT,267.25,1.05,N
39.08054,-79.69031,306.94,0.44,0.39,2023-01-08,0658,1,nominal,2.0NRT,268.43,0.81,N
39.47445,-84.40265,305.26,0.49,0.49,2023-01-08,0658,1,nominal,2.0NRT,274.94,1.44,N
39.47219,-84.40436,301.11,0.49,0.49,2023-01-08,0658,1,nominal,2.0NRT,272.22,1.04,N
38.60457,-77.91248,317.42,0.4,0.37,2023-01-08,0658,1,nominal,2.0NRT,269.98,1.76,N
38.77943,-79.39571,303.13,0.43,0.38,2023-01-08,0658,1,nominal,2.0NRT,267.87,1.3,N
37.54024,-76.80518,306.49,0.38,0.36,2023-01-08,0658,1,nominal,2.0NRT,278.92,0.62,N
37.06684,-77.1826,295.49,0.38,0.36,2023-01-08,0658,1,nominal,2.0NRT,273.03,0.46,N
37.2743,-80.00112,320.23,0.44,0.38,2023-01-08,0658,1,nominal,2.0NRT,272.76,1.6,N
36.35667,-76.80518,320.54,0.38,0.36,2023-01-08,0658,1,nominal,2.0NRT,277.65,4.01,N
36.35734,-76.8094,304.16,0.38,0.36,2023-01-08,0658,1,nominal,2.0NRT,275.31,4.01,N
35.85824,-78.42224,301.94,0.39,0.36,2023-01-08,0658,1,nominal,2.0NRT,271.2,0.86,N
35.19636,-79.20097,296.21,0.4,0.37,2023-01-08,0658,1,nominal,2.0NRT,272.52,0.63,N
35.17091,-92.55563,299.71,0.64,0.72,2023-01-08,0701,1,nominal,2.0NRT,277.8,3,N
35.17072,-92.5487,317.96,0.64,0.72,2023-01-08,0701,1,nominal,2.0NRT,278.96,3.73,N
35.16789,-92.55405,308.08,0.64,0.72,2023-01-08,0701,1,nominal,2.0NRT,277.61,2.44,N
35.16766,-92.54707,311.46,0.64,0.72,2023-01-08,0701,1,nominal,2.0NRT,278.6,2.44,N
33.01418,-79.8859,327.76,0.4,0.37,2023-01-08,0701,1,nominal,2.0NRT,280.58,3.87,N
33.00745,-79.88725,316.78,0.4,0.37,2023-01-08,0701,1,nominal,2.0NRT,280.77,1.16,N
33.00684,-79.88296,301.93,0.4,0.37,2023-01-08,0701,1,nominal,2.0NRT,281.8,1.16,N
33.28523,-86.52287,298.35,0.55,0.51,2023-01-08,0701,1,nominal,2.0NRT,278.38,1.23,N
32.8063,-82.39382,295.07,0.49,0.4,2023-01-08,0701,1,nominal,2.0NRT,277.14,0.45,N
33.17908,-86.75719,297.83,0.57,0.52,2023-01-08,0701,1,nominal,2.0NRT,277.99,1.24,N
33.09158,-86.80558,307.27,0.57,0.52,2023-01-08,0701,1,nominal,2.0NRT,279.05,2.13,N
46.7304,-92.07578,304.99,0.55,0.42,2023-01-08,0837,1,nominal,2.0NRT,262.79,1.24,N
47.57119,-102.93684,299.43,0.46,0.39,2023-01-08,0839,1,nominal,2.0NRT,266.26,0.9,N
47.43942,-103.0594,311.85,0.46,0.39,2023-01-08,0839,1,nominal,2.0NRT,265.09,1.23,N
41.11918,-85.35415,300.2,0.52,0.67,2023-01-08,0839,1,nominal,2.0NRT,269.17,1.02,N
40.73471,-86.43398,295.3,0.48,0.64,2023-01-08,0839,1,nominal,2.0NRT,269.98,1.22,N
40.73613,-86.43597,297.94,0.48,0.64,2023-01-08,0839,1,nominal,2.0NRT,268.94,1.09,N
44.11716,-103.28188,296.37,0.43,0.38,2023-01-08,0839,1,nominal,2.0NRT,265.49,0.7,N
42.45018,-99.18452,327.14,0.39,0.36,2023-01-08,0839,1,nominal,2.0NRT,262.98,2.76,N
42.4494,-99.17986,346.32,0.39,0.36,2023-01-08,0839,1,nominal,2.0NRT,266.63,9.8,N
41.19676,-97.74283,296.11,0.43,0.38,2023-01-08,0839,1,nominal,2.0NRT,268.46,1.2,N
42.68841,-111.59374,367,0.33,0.55,2023-01-08,0839,1,high,2.0NRT,265.17,6.4,N
42.68332,-111.59444,346.3,0.33,0.55,2023-01-08,0839,1,nominal,2.0NRT,261.57,6.4,N
37.67242,-95.59853,296.08,0.39,0.44,2023-01-08,0841,1,nominal,2.0NRT,268.04,0.55,N
36.19582,-95.81403,307.32,0.41,0.45,2023-01-08,0841,1,nominal,2.0NRT,274.03,1.62,N
36.51839,-97.83829,320.31,0.49,0.4,2023-01-08,0841,1,nominal,2.0NRT,270.61,2.77,N
35.16804,-92.54853,333.51,0.32,0.55,2023-01-08,0841,1,nominal,2.0NRT,278.38,3.56,N
35.16721,-92.5451,329.2,0.32,0.55,2023-01-08,0841,1,nominal,2.0NRT,279.16,3.25,N
35.95313,-101.88131,297.44,0.39,0.36,2023-01-08,0841,1,nominal,2.0NRT,277.96,1.1,N
34.94304,-96.68829,295.13,0.39,0.44,2023-01-08,0841,1,nominal,2.0NRT,271.94,0.76,N
34.93912,-96.6895,318.25,0.39,0.44,2023-01-08,0841,1,nominal,2.0NRT,272.58,0.76,N
34.05597,-95.83788,315.9,0.45,0.47,2023-01-08,0841,1,nominal,2.0NRT,276.09,1.79,N
34.05709,-95.83846,307.67,0.45,0.47,2023-01-08,0841,1,nominal,2.0NRT,276.13,1.27,N
34.05191,-95.83508,298.96,0.45,0.47,2023-01-08,0841,1,nominal,2.0NRT,275.94,1.27,N
31.15181,-87.99036,310.36,0.73,0.76,2023-01-08,0841,1,nominal,2.0NRT,283.91,2.4,N
31.15151,-87.98988,311.92,0.73,0.76,2023-01-08,0841,1,nominal,2.0NRT,284.04,2.09,N
30.94391,-88.01627,323.56,0.73,0.76,2023-01-08,0841,1,nominal,2.0NRT,283.5,4.61,N
30.94505,-88.01939,296.79,0.73,0.76,2023-01-08,0841,1,nominal,2.0NRT,281.95,2.61,N
30.94291,-88.012,314.52,0.74,0.76,2023-01-08,0841,1,nominal,2.0NRT,283.81,2.61,N
33.86601,-101.8392,311.04,0.39,0.36,2023-01-08,0841,1,nominal,2.0NRT,270.07,1.19,N
30.34152,-88.49295,298.39,0.72,0.75,2023-01-08,0841,1,nominal,2.0NRT,287.31,3.16,N
32.97384,-102.7434,300.27,0.39,0.36,2023-01-08,0841,1,nominal,2.0NRT,273.65,0.72,N
29.93565,-89.97763,299.95,0.6,0.71,2023-01-08,0841,1,nominal,2.0NRT,286.71,1.22,N
32.48198,-101.26128,295.25,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,275.12,0.34,N
29.93402,-89.97591,298.85,0.6,0.71,2023-01-08,0841,1,nominal,2.0NRT,286.3,0.76,N
32.45428,-101.30405,295.62,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,275.18,0.47,N
32.45352,-101.29972,296.41,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,276.33,0.47,N
32.45062,-101.36345,312.55,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,276.88,1.11,N
30.00296,-90.40379,338.14,0.57,0.69,2023-01-08,0841,1,nominal,2.0NRT,270.52,4.68,N
32.43681,-101.38474,295.28,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,274.79,0.34,N
31.7098,-97.59361,304.08,0.4,0.44,2023-01-08,0841,1,nominal,2.0NRT,277.98,1.37,N
32.72347,-103.19984,307.22,0.38,0.36,2023-01-08,0841,1,nominal,2.0NRT,268.79,0.85,N
32.71369,-103.35614,295.67,0.38,0.36,2023-01-08,0841,1,nominal,2.0NRT,271.76,0.93,N
32.41313,-101.63787,342.88,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,280.5,7.63,N
32.43827,-101.94691,295,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,273.15,0.51,N
32.37462,-101.57641,301.41,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,275.31,0.69,N
32.36376,-101.61435,324.36,0.41,0.37,2023-01-08,0841,1,nominal,2.0NRT,276.55,2.41,N
32.43948,-102.13686,295.68,0.39,0.37,2023-01-08,0841,1,nominal,2.0NRT,272.33,0.48,N
32.32864,-101.82319,326.99,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,276.72,1.63,N
32.64203,-103.96526,298.32,0.39,0.36,2023-01-08,0841,1,nominal,2.0NRT,269.86,0.62,N
32.04793,-100.68545,327.33,0.43,0.38,2023-01-08,0841,1,nominal,2.0NRT,276.74,1.97,N
32.27866,-102.05116,321.26,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,275.46,1.73,N
32.22216,-101.75967,308.02,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,275.99,0.93,N
32.41095,-103.42066,297.06,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,271.78,0.48,N
32.35604,-103.39807,301.05,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,272.5,0.71,N
32.35468,-103.41089,310.3,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,275.17,0.97,N
32.16259,-102.52189,299.67,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,273.01,0.67,N
32.15452,-102.49403,296.66,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,273.93,0.42,N
32.22042,-103.53043,299.85,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.34,0.62,N
31.86201,-101.79611,311.54,0.4,0.37,2023-01-08,0843,1,nominal,2.0NRT,274.03,0.76,N
31.85167,-101.77664,295.47,0.41,0.37,2023-01-08,0843,1,nominal,2.0NRT,276.23,0.76,N
31.96429,-102.60232,326.2,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,275.64,2.79,N
31.96361,-102.59824,321.87,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,278.79,2.79,N
32.06339,-103.61656,316.19,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,275.45,1.62,N
32.0582,-103.6052,301.67,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.8,0.57,N
32.06252,-103.6542,295.69,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.64,0.47,N
31.74695,-102.54798,305.82,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,278.37,1.36,N
31.87145,-103.32884,298.88,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.99,0.57,N
31.72628,-102.64891,295.26,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,276.07,0.4,N
31.9202,-104.05242,295.69,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.05,0.58,N
31.68985,-102.61492,297.09,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,275.35,0.42,N
31.80805,-103.90005,301.32,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.77,0.6,N
31.73889,-103.86924,308.07,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,274.59,0.9,N
31.73921,-103.91473,303.57,0.38,0.36,2023-01-08,0843,1,nominal,2.0NRT,273.44,0.68,N
31.36414,-101.77864,327.57,0.41,0.37,2023-01-08,0843,1,nominal,2.0NRT,277.6,3.18,N
30.80269,-102.74165,300.64,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,276.76,0.53,N
30.49625,-109.62926,330.99,0.57,0.43,2023-01-08,0841,1,nominal,2.0NRT,283.39,11.1,N
27.88734,-97.27937,297.74,0.5,0.49,2023-01-08,0841,1,nominal,2.0NRT,286.54,1.35,N
29.06028,-110.71962,295.81,0.42,0.45,2023-01-08,0841,1,nominal,2.0NRT,282.26,0.5,N
29.0498,-110.7147,296.42,0.42,0.45,2023-01-08,0841,1,nominal,2.0NRT,282.19,0.58,N
29.03553,-111.51344,296.99,0.47,0.48,2023-01-08,0841,1,nominal,2.0NRT,278.14,1.24,N
29.0344,-111.50996,306.53,0.47,0.47,2023-01-08,0841,1,nominal,2.0NRT,278.57,1,N
28.97958,-111.16528,302.38,0.44,0.46,2023-01-08,0841,1,nominal,2.0NRT,275.64,0.73,N
28.22281,-106.22388,307.14,0.4,0.37,2023-01-08,0841,1,nominal,2.0NRT,271.84,1.59,N
28.11764,-110.65805,315.3,0.41,0.45,2023-01-08,0841,1,nominal,2.0NRT,283.41,1.55,N
28.04454,-110.77784,301.85,0.41,0.45,2023-01-08,0841,1,nominal,2.0NRT,281.05,0.75,N
25.92725,-98.01838,303.2,0.49,0.49,2023-01-08,0841,1,nominal,2.0NRT,290.18,1.27,N
25.92872,-98.02021,304.46,0.49,0.49,2023-01-08,0841,1,nominal,2.0NRT,290.37,0.94,N
25.60387,-100.91894,307.57,0.52,0.41,2023-01-08,0843,1,nominal,2.0NRT,283.07,1.87,N
25.73582,-103.54169,295.59,0.41,0.37,2023-01-08,0843,1,nominal,2.0NRT,279.28,0.44,N
25.48914,-103.39606,304.36,0.41,0.37,2023-01-08,0843,1,nominal,2.0NRT,284.48,0.54,N
24.47285,-107.23751,318.16,0.4,0.37,2023-01-08,0843,1,nominal,2.0NRT,283.76,1.87,N
22.26377,-97.80969,308.7,0.6,0.53,2023-01-08,0843,1,nominal,2.0NRT,292.34,3.33,N
22.26509,-97.81136,303.1,0.6,0.53,2023-01-08,0843,1,nominal,2.0NRT,292.1,2.11,N
22.2639,-97.80566,309.63,0.6,0.53,2023-01-08,0843,1,nominal,2.0NRT,291.78,2.11,N
23.37176,-104.84354,321.63,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,277.54,2.28,N
23.37239,-104.84732,317.53,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,273.16,1.85,N
23.22769,-104.92052,297.47,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,273.73,0.56,N
23.92808,-110.29157,301.95,0.52,0.41,2023-01-08,0843,1,nominal,2.0NRT,283.33,0.99,N
22.10512,-100.91537,296.79,0.39,0.44,2023-01-08,0843,1,nominal,2.0NRT,284.29,0.8,N
22.56263,-105.43863,300.65,0.39,0.36,2023-01-08,0843,1,nominal,2.0NRT,288.64,0.61,N
22.11803,-103.272,309.5,0.45,0.39,2023-01-08,0843,1,nominal,2.0NRT,276.47,1.49,N
22.11754,-103.27046,309.01,0.45,0.39,2023-01-08,0843,1,nominal,2.0NRT,276.09,1.48,N
21.98691,-103.27312,295.72,0.45,0.39,2023-01-08,0843,1,nominal,2.0NRT,274.35,0.56,N
21.97637,-103.27521,296.11,0.45,0.39,2023-01-08,0843,1,nominal,2.0NRT,274.16,0.34,N
19.59252,-92.20695,310.48,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.16,1.69,N
19.59075,-92.19978,302.19,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.38,1.69,N
19.59984,-92.29612,329.36,0.77,0.77,2023-01-08,0843,1,nominal,2.0NRT,289.49,4.04,N
19.59809,-92.28905,302.35,0.77,0.77,2023-01-08,0843,1,nominal,2.0NRT,289.26,4.04,N
19.57011,-92.23597,320.25,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.64,2.56,N
19.57189,-92.2431,303.91,0.77,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.38,2.56,N
19.56318,-92.23785,309.71,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.88,3.51,N
19.59501,-92.20589,309.79,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.15,3.09,N
19.60182,-92.29536,325.94,0.77,0.77,2023-01-08,0843,1,nominal,2.0NRT,289.38,5.8,N
19.60011,-92.28828,306.33,0.77,0.77,2023-01-08,0843,1,nominal,2.0NRT,289.55,4.07,N
19.56556,-92.23702,329.61,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,290.35,7.92,N
19.5673,-92.24417,304.16,0.78,0.78,2023-01-08,0843,1,nominal,2.0NRT,288.97,5.69,N
19.2958,-92.17288,327.66,0.79,0.78,2023-01-08,0843,1,nominal,2.0NRT,288.61,3.81,N
19.294,-92.16557,309.14,0.8,0.78,2023-01-08,0843,1,nominal,2.0NRT,289.28,3.81,N
21.09172,-101.53673,307.44,0.56,0.43,2023-01-08,0843,1,nominal,2.0NRT,280.58,1.97,N
18.87004,-92.6234,326.98,0.76,0.77,2023-01-08,0843,1,nominal,2.0NRT,287.45,2.92,N
18.87172,-92.63037,302.59,0.76,0.77,2023-01-08,0843,1,nominal,2.0NRT,287.59,2.92,N
20.58615,-101.17558,300.49,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,287.06,1.94,N
20.58143,-101.17266,334.07,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,285.06,1.94,N
20.57999,-101.16513,298.8,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,280.95,1.85,N
20.57742,-101.17352,318.08,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,281.86,2.16,N
20.52576,-100.92552,337.76,0.42,0.45,2023-01-08,0843,1,nominal,2.0NRT,284.52,9.81,N
20.52168,-100.92639,317.55,0.42,0.45,2023-01-08,0843,1,nominal,2.0NRT,285.27,2.85,N
20.52898,-101.16038,298.2,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,277.12,0.8,N
20.52794,-101.15949,295.05,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,277.61,0.6,N
20.05126,-99.29262,327.4,0.54,0.5,2023-01-08,0843,1,nominal,2.0NRT,280.59,4.24,N
20.04924,-99.28277,298.52,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,285.21,5.41,N
20.04822,-99.27784,301.16,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,285.49,2.42,N
20.05082,-99.28954,328.28,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,282.22,4.99,N
20.04984,-99.2846,298.79,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,285.24,1.8,N
20.04886,-99.27965,300.48,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,285.19,1.8,N
20.03329,-99.27309,305.15,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,278.02,1.07,N
20.01432,-99.17781,296.86,0.55,0.51,2023-01-08,0843,1,nominal,2.0NRT,280.77,0.95,N
19.99737,-99.21275,301.38,0.54,0.51,2023-01-08,0843,1,nominal,2.0NRT,279.87,1.6,N
20.04418,-99.54066,302,0.52,0.5,2023-01-08,0843,1,nominal,2.0NRT,272.94,1.35,N
19.34357,-96.7072,304.07,0.41,0.6,2023-01-08,0843,1,nominal,2.0NRT,288.28,0.89,N
20.60297,-103.15122,329.98,0.47,0.4,2023-01-08,0843,1,nominal,2.0NRT,282.03,8.7,N
20.24377,-101.2979,323.17,0.4,0.44,2023-01-08,0843,1,nominal,2.0NRT,278.73,2.29,N
18.39115,-92.83115,309.97,0.75,0.77,2023-01-08,0843,1,nominal,2.0NRT,286.4,1.57,N
19.18163,-96.23619,301.91,0.44,0.62,2023-01-08,0843,1,nominal,2.0NRT,290.18,1.14,N
20.60042,-103.34354,295.98,0.46,0.39,2023-01-08,0843,1,nominal,2.0NRT,284.63,0.96,N
20.60231,-103.34591,299.24,0.46,0.39,2023-01-08,0843,1,nominal,2.0NRT,284.62,1.13,N
18.39246,-92.83076,311.96,0.76,0.77,2023-01-08,0843,1,nominal,2.0NRT,286.51,1.94,N
20.30031,-101.91849,297.92,0.55,0.43,2023-01-08,0843,1,nominal,2.0NRT,277.71,0.5,N
20.45119,-103.40141,303.06,0.46,0.39,2023-01-08,0843,1,nominal,2.0NRT,278.52,1,N
20.44763,-103.40211,317.73,0.46,0.39,2023-01-08,0843,1,nominal,2.0NRT,279.3,2.5,N
18.82825,-96.39816,319.41,0.43,0.62,2023-01-08,0843,1,nominal,2.0NRT,289.86,1.82,N
