latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
45.23872,-120.18438,330.42,0.39,0.36,2023-02-09,2055,N,nominal,2.0NRT,278.86,3.11,D
45.951,-119.57862,330.8,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,286.06,4.07,D
46.25377,-119.58716,334.32,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,281.1,3.97,D
46.39383,-120.16763,331.32,0.39,0.36,2023-02-09,2055,N,nominal,2.0NRT,279.79,5.15,D
46.88923,-119.64097,328.04,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,282.36,2.16,D
47.08429,-119.61958,338.19,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,280.4,4.69,D
19.40571,-155.2729,335.88,0.34,0.56,2023-02-10,0009,N,nominal,2.0NRT,285.95,7.37,D
19.40537,-155.27612,349.54,0.33,0.56,2023-02-10,0009,N,nominal,2.0NRT,284.81,9.57,D
19.41052,-155.27673,337.97,0.33,0.56,2023-02-10,0009,N,nominal,2.0NRT,285.44,4.97,D
23.09077,-75.04355,305.72,0.49,0.65,2023-02-10,0554,N,nominal,2.0NRT,290.98,1.33,N
23.09037,-75.03855,306.32,0.49,0.65,2023-02-10,0554,N,nominal,2.0NRT,291.3,0.89,N
21.82146,-78.09991,307.01,0.75,0.77,2023-02-10,0557,N,nominal,2.0NRT,289.43,1.73,N
21.82577,-78.09829,304.8,0.75,0.77,2023-02-10,0557,N,nominal,2.0NRT,289.14,1.08,N
21.3628,-77.94949,303.29,0.72,0.76,2023-02-10,0557,N,nominal,2.0NRT,288.36,2.15,N
20.80953,-76.52677,316.57,0.58,0.7,2023-02-10,0557,N,nominal,2.0NRT,290.23,1.65,N
20.47771,-76.15115,313.63,0.55,0.68,2023-02-10,0557,N,nominal,2.0NRT,291.37,2.76,N
20.47182,-76.15723,322.43,0.55,0.68,2023-02-10,0557,N,nominal,2.0NRT,291.64,5.83,N
20.47136,-76.15182,329.12,0.55,0.68,2023-02-10,0557,N,nominal,2.0NRT,291.28,2.76,N
19.5714,-71.02638,306.26,0.5,0.49,2023-02-10,0557,N,nominal,2.0NRT,290.98,0.88,N
18.92781,-70.3547,345.38,0.44,0.46,2023-02-10,0557,N,nominal,2.0NRT,291.9,4.95,N
18.92834,-70.35896,305.97,0.44,0.46,2023-02-10,0557,N,nominal,2.0NRT,287.4,2.09,N
18.92727,-70.35035,301.7,0.44,0.46,2023-02-10,0557,N,nominal,2.0NRT,289.93,4.95,N
18.92402,-70.35923,298.36,0.44,0.46,2023-02-10,0557,N,nominal,2.0NRT,287.2,1.54,N
18.92348,-70.35492,304.35,0.44,0.46,2023-02-10,0557,N,nominal,2.0NRT,288.12,1.76,N
18.88118,-71.1065,317.47,0.49,0.49,2023-02-10,0557,N,nominal,2.0NRT,289.46,2.06,N
18.87676,-71.10786,324.78,0.49,0.49,2023-02-10,0557,N,nominal,2.0NRT,290.4,2.06,N
18.98543,-72.29613,303.16,0.59,0.53,2023-02-10,0557,N,nominal,2.0NRT,288.43,1.97,N
18.00624,-66.65442,304.54,0.42,0.38,2023-02-10,0557,N,nominal,2.0NRT,292.48,0.38,N
18.32536,-72.03877,300.51,0.56,0.51,2023-02-10,0557,N,nominal,2.0NRT,282.6,2.11,N
18.31809,-71.97478,296.68,0.55,0.51,2023-02-10,0557,N,nominal,2.0NRT,281.83,0.81,N
18.32483,-72.04016,297.59,0.56,0.51,2023-02-10,0557,N,nominal,2.0NRT,281.39,1.69,N
18.31714,-71.97665,295.12,0.55,0.51,2023-02-10,0557,N,nominal,2.0NRT,282.22,0.51,N
20.51154,-75.97783,309.32,0.6,0.71,2023-02-10,0735,N,nominal,2.0NRT,289.61,1.12,N
22.18185,-84.01155,302.06,0.54,0.42,2023-02-10,0735,N,nominal,2.0NRT,291.62,0.38,N
20.47777,-76.15055,321.36,0.59,0.7,2023-02-10,0735,N,nominal,2.0NRT,289.84,5,N
20.47643,-76.14493,300.87,0.59,0.7,2023-02-10,0735,N,nominal,2.0NRT,289.11,5.06,N
20.47141,-76.15225,350.34,0.59,0.7,2023-02-10,0735,N,nominal,2.0NRT,290.63,5,N
20.47275,-76.15788,305.64,0.59,0.7,2023-02-10,0735,N,nominal,2.0NRT,289.54,5,N
20.8284,-77.79977,300.97,0.46,0.63,2023-02-10,0735,N,nominal,2.0NRT,290.76,0.39,N
20.79693,-77.8494,302.84,0.45,0.63,2023-02-10,0735,N,nominal,2.0NRT,290.55,0.71,N
20.79595,-77.84503,303.69,0.45,0.63,2023-02-10,0735,N,nominal,2.0NRT,290.69,0.71,N
20.37991,-76.51233,301.76,0.56,0.69,2023-02-10,0735,N,nominal,2.0NRT,288.69,0.66,N
20.20865,-75.81815,299.85,0.62,0.72,2023-02-10,0735,N,nominal,2.0NRT,288.79,0.99,N
21.34112,-87.8003,304.64,0.39,0.36,2023-02-10,0735,N,nominal,2.0NRT,291.4,0.27,N
20.74806,-101.39196,309.2,0.54,0.68,2023-02-10,0735,N,nominal,2.0NRT,279.96,1.94,N
20.74175,-101.39264,306.18,0.54,0.68,2023-02-10,0735,N,nominal,2.0NRT,279.81,1.55,N
19.45527,-90.6899,315.02,0.39,0.37,2023-02-10,0735,N,nominal,2.0NRT,274.01,1.66,N
20.57977,-101.17416,319.79,0.52,0.67,2023-02-10,0737,N,nominal,2.0NRT,282.22,3.96,N
19.21757,-89.82173,298.79,0.38,0.36,2023-02-10,0737,N,nominal,2.0NRT,277.3,0.76,N
19.21095,-89.82289,300.17,0.38,0.36,2023-02-10,0737,N,nominal,2.0NRT,267.24,0.63,N
19.21038,-89.81925,300,0.38,0.36,2023-02-10,0737,N,nominal,2.0NRT,270.49,0.73,N
20.58156,-101.17441,311.4,0.52,0.67,2023-02-10,0737,N,nominal,2.0NRT,282.56,2.31,N
20.57534,-101.17506,305.89,0.52,0.67,2023-02-10,0737,N,nominal,2.0NRT,279.27,1.63,N
20.52779,-100.92616,304.36,0.5,0.66,2023-02-10,0737,N,nominal,2.0NRT,282.1,1.22,N
20.52167,-100.92683,295.12,0.5,0.66,2023-02-10,0737,N,nominal,2.0NRT,283.79,1.22,N
20.38237,-99.69138,295.57,0.42,0.61,2023-02-10,0737,N,nominal,2.0NRT,280.67,1.12,N
19.97625,-99.18378,297.69,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,282.08,0.73,N
19.72454,-98.82575,297.18,0.36,0.57,2023-02-10,0737,N,nominal,2.0NRT,281.11,0.62,N
19.34488,-96.70654,311.57,0.52,0.5,2023-02-10,0737,N,nominal,2.0NRT,288.8,2.36,N
19.73886,-101.21584,304.75,0.51,0.66,2023-02-10,0737,N,nominal,2.0NRT,281.48,1.19,N
19.74028,-101.21607,299.17,0.51,0.66,2023-02-10,0737,N,nominal,2.0NRT,281.84,1.12,N
19.73412,-101.2169,301.23,0.51,0.66,2023-02-10,0737,N,nominal,2.0NRT,280.54,1.12,N
18.04469,-88.27637,303.84,0.4,0.37,2023-02-10,0737,N,nominal,2.0NRT,292.74,0.61,N
19.29793,-97.25586,304.18,0.56,0.52,2023-02-10,0737,N,nominal,2.0NRT,278.6,1.96,N
17.99937,-88.47292,322.58,0.4,0.37,2023-02-10,0737,N,nominal,2.0NRT,292.37,1.49,N
17.99876,-88.46918,306.36,0.4,0.37,2023-02-10,0737,N,nominal,2.0NRT,291.54,1.49,N
19.30703,-98.83024,295.07,0.36,0.57,2023-02-10,0737,N,nominal,2.0NRT,279.26,0.36,N
19.30819,-98.82912,296.83,0.36,0.57,2023-02-10,0737,N,nominal,2.0NRT,279.38,0.41,N
19.35287,-99.66317,367,0.4,0.6,2023-02-10,0737,N,high,2.0NRT,281.51,12.97,N
19.35248,-99.65932,308.35,0.4,0.6,2023-02-10,0737,N,nominal,2.0NRT,277.65,5.99,N
19.34729,-99.66378,346.96,0.4,0.6,2023-02-10,0737,N,nominal,2.0NRT,276.04,12.97,N
19.3469,-99.65992,299.44,0.4,0.6,2023-02-10,0737,N,nominal,2.0NRT,276.61,5.99,N
19.17406,-98.3223,329.69,0.33,0.55,2023-02-10,0737,N,nominal,2.0NRT,281.75,2.58,N
18.96828,-97.96736,299.96,0.62,0.54,2023-02-10,0737,N,nominal,2.0NRT,282.1,1.48,N
18.63462,-97.37862,302.3,0.56,0.51,2023-02-10,0737,N,nominal,2.0NRT,279.46,1.59,N
18.13158,-94.20248,332.91,0.53,0.42,2023-02-10,0737,N,nominal,2.0NRT,291.05,5.69,N
17.89634,-92.49318,330.27,0.44,0.38,2023-02-10,0737,N,nominal,2.0NRT,291.11,10.55,N
17.89575,-92.48907,316.21,0.44,0.38,2023-02-10,0737,N,nominal,2.0NRT,292.34,11.73,N
18.09527,-94.04655,328.19,0.52,0.41,2023-02-10,0737,N,nominal,2.0NRT,290.1,7.24,N
18.09146,-94.04713,339.06,0.52,0.41,2023-02-10,0737,N,nominal,2.0NRT,291.98,7.24,N
17.87817,-92.49182,329.29,0.44,0.38,2023-02-10,0737,N,nominal,2.0NRT,291,2.35,N
17.87758,-92.48772,310,0.43,0.38,2023-02-10,0737,N,nominal,2.0NRT,290.78,2.35,N
18.00743,-93.44901,322.46,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,287.92,2.29,N
18.00805,-93.45357,307.79,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,285.19,2.39,N
18.00375,-93.44959,310.13,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,289.3,2.29,N
18.0064,-93.4567,299.79,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,285.51,0.68,N
18.00576,-93.45215,310.88,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,285.24,0.68,N
18.00512,-93.44761,304.94,0.48,0.4,2023-02-10,0737,N,nominal,2.0NRT,290.8,2.44,N
17.9052,-93.18911,301.89,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,288.64,0.72,N
17.90458,-93.18472,298.98,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,287.86,0.72,N
17.90095,-93.18527,326.28,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,289.35,1.4,N
17.90156,-93.18966,306.37,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,288.32,1.4,N
17.90034,-93.18089,302.36,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,288.1,1.14,N
17.89793,-93.19021,298.28,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,286.86,1.4,N
17.89732,-93.18583,311.38,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,287.63,1.4,N
17.89671,-93.18144,297.41,0.47,0.39,2023-02-10,0737,N,nominal,2.0NRT,287.27,1.14,N
17.98365,-94.52957,332.31,0.55,0.42,2023-02-10,0737,N,nominal,2.0NRT,292.11,6.01,N
19.01011,-104.26278,318.66,0.78,0.78,2023-02-10,0737,N,nominal,2.0NRT,290.51,2.56,N
17.97513,-94.5256,316.04,0.55,0.42,2023-02-10,0737,N,nominal,2.0NRT,292.05,4.83,N
17.97053,-94.521,336.79,0.55,0.42,2023-02-10,0737,N,nominal,2.0NRT,291.97,4.83,N
18.49906,-102.45821,307.01,0.6,0.7,2023-02-10,0737,N,nominal,2.0NRT,287.54,2.11,N
18.49302,-102.46505,298.58,0.6,0.7,2023-02-10,0737,N,nominal,2.0NRT,288.3,1.24,N
18.50021,-102.45875,303.98,0.6,0.7,2023-02-10,0737,N,nominal,2.0NRT,287.87,1.28,N
18.49371,-102.46011,301.48,0.6,0.7,2023-02-10,0737,N,nominal,2.0NRT,287.99,1.05,N
17.90324,-98.68555,301.54,0.33,0.56,2023-02-10,0737,N,nominal,2.0NRT,287.58,0.2,N
17.90639,-98.68591,303.69,0.33,0.56,2023-02-10,0737,N,nominal,2.0NRT,287.37,0.38,N
17.94673,-102.2089,304.28,0.57,0.69,2023-02-10,0737,N,nominal,2.0NRT,291.46,1.44,N
17.93385,-102.21033,308.52,0.57,0.69,2023-02-10,0737,N,nominal,2.0NRT,292.05,2.92,N
17.94624,-102.20867,304.87,0.56,0.69,2023-02-10,0737,N,nominal,2.0NRT,291.4,0.96,N
17.93336,-102.21004,310.1,0.56,0.69,2023-02-10,0737,N,nominal,2.0NRT,291.99,2.72,N
44.99591,-93.84154,367,0.33,0.55,2023-02-10,0730,N,high,2.0NRT,271.18,17.76,N
44.99074,-93.84206,367,0.33,0.55,2023-02-10,0730,N,high,2.0NRT,257.87,13.84,N
43.60455,-91.12511,334.53,0.47,0.48,2023-02-10,0730,N,nominal,2.0NRT,269.33,4.9,N
43.60657,-91.12444,336.48,0.47,0.48,2023-02-10,0730,N,nominal,2.0NRT,269.23,4.78,N
40.15329,-74.77196,297.13,0.5,0.49,2023-02-10,0730,N,nominal,2.0NRT,266.11,0.58,N
41.56741,-84.0462,329.68,0.39,0.36,2023-02-10,0730,N,nominal,2.0NRT,274.55,3.09,N
40.23115,-76.84126,303.27,0.4,0.44,2023-02-10,0730,N,nominal,2.0NRT,282.45,0.8,N
40.23017,-76.83678,297.58,0.4,0.44,2023-02-10,0730,N,nominal,2.0NRT,282.08,0.8,N
39.9642,-76.59703,303.76,0.41,0.45,2023-02-10,0730,N,nominal,2.0NRT,277.48,0.58,N
39.94034,-76.81389,304.47,0.4,0.44,2023-02-10,0730,N,nominal,2.0NRT,274.57,0.98,N
41.64196,-87.14176,296.88,0.45,0.39,2023-02-10,0730,N,nominal,2.0NRT,269.23,1.41,N
41.63837,-87.14252,299.72,0.45,0.39,2023-02-10,0730,N,nominal,2.0NRT,269.04,2.09,N
41.48444,-90.82518,299.9,0.43,0.46,2023-02-10,0730,N,nominal,2.0NRT,271.93,0.79,N
41.48065,-90.83112,307.52,0.43,0.46,2023-02-10,0730,N,nominal,2.0NRT,271.02,1.04,N
38.77821,-79.39643,303.34,0.49,0.4,2023-02-10,0733,N,nominal,2.0NRT,280.74,0.86,N
37.27479,-79.99796,299.5,0.49,0.4,2023-02-10,0733,N,nominal,2.0NRT,282.3,0.61,N
37.27114,-79.99906,296.97,0.49,0.4,2023-02-10,0733,N,nominal,2.0NRT,279.94,0.61,N
37.38115,-80.66278,306.47,0.46,0.39,2023-02-10,0733,N,nominal,2.0NRT,280.16,1.81,N
37.23399,-82.03678,323.3,0.42,0.37,2023-02-10,0733,N,nominal,2.0NRT,282.75,1.95,N
37.23481,-82.04137,311.98,0.42,0.37,2023-02-10,0733,N,nominal,2.0NRT,282.86,2.49,N
35.97896,-83.9597,307.6,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,277.42,0.91,N
35.97825,-83.95543,308.74,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,279.48,1.2,N
36.18291,-86.78664,295.33,0.4,0.37,2023-02-10,0733,N,nominal,2.0NRT,276.47,0.43,N
35.9387,-89.71626,299.77,0.5,0.41,2023-02-10,0733,N,nominal,2.0NRT,275.64,1.84,N
35.93494,-89.71693,325.87,0.5,0.41,2023-02-10,0733,N,nominal,2.0NRT,274.95,1.84,N
35.89277,-89.7828,297.79,0.5,0.41,2023-02-10,0733,N,nominal,2.0NRT,276.66,1.04,N
35.47258,-87.96185,296.94,0.43,0.38,2023-02-10,0733,N,nominal,2.0NRT,274.4,0.31,N
35.64949,-89.93212,311.94,0.51,0.41,2023-02-10,0733,N,nominal,2.0NRT,276.42,2.02,N
35.79385,-91.74538,299.85,0.42,0.45,2023-02-10,0733,N,nominal,2.0NRT,274.49,1.01,N
35.04485,-90.16499,312.8,0.51,0.41,2023-02-10,0733,N,nominal,2.0NRT,276.58,1.96,N
34.63802,-87.08554,301.29,0.4,0.37,2023-02-10,0733,N,nominal,2.0NRT,279.8,0.75,N
34.23948,-84.79987,307.2,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,281.45,1.02,N
34.79615,-90.23905,324.83,0.51,0.41,2023-02-10,0733,N,nominal,2.0NRT,278.9,1.86,N
33.58185,-86.77917,299.79,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,277.53,0.47,N
33.54605,-86.80683,300.07,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,273.97,0.88,N
33.53523,-86.75732,328.82,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,281.71,2.82,N
33.53191,-86.75801,322.77,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,279.44,2.24,N
33.21881,-86.79019,298.45,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,281.97,0.71,N
33.50044,-88.99735,304.35,0.44,0.39,2023-02-10,0733,N,nominal,2.0NRT,277.58,0.49,N
33.44532,-88.58064,304.93,0.43,0.38,2023-02-10,0733,N,nominal,2.0NRT,279.81,1.23,N
33.4406,-88.57211,330.48,0.43,0.38,2023-02-10,0733,N,nominal,2.0NRT,282.39,4.33,N
33.17937,-86.75571,322.47,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,284.1,1.3,N
33.23642,-87.50558,297.48,0.4,0.37,2023-02-10,0733,N,nominal,2.0NRT,277.44,0.81,N
33.23367,-87.51054,303.23,0.4,0.37,2023-02-10,0733,N,nominal,2.0NRT,278.84,1.19,N
33.2303,-87.51125,327.72,0.4,0.37,2023-02-10,0733,N,nominal,2.0NRT,280.15,4.55,N
33.10489,-86.79984,301.98,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,282.54,1.11,N
33.09223,-86.80681,311.75,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,282.01,1.8,N
33.09161,-86.80266,318.63,0.39,0.36,2023-02-10,0733,N,nominal,2.0NRT,283.72,1.8,N
32.31351,-90.13541,310.03,0.48,0.4,2023-02-10,0735,N,nominal,2.0NRT,269.48,1.43,N
32.59544,-93.30125,296.1,0.46,0.47,2023-02-10,0735,N,nominal,2.0NRT,278.7,0.41,N
32.24417,-95.1099,334.84,0.58,0.52,2023-02-10,0735,N,nominal,2.0NRT,279.88,4.54,N
31.5701,-94.12866,303.72,0.5,0.49,2023-02-10,0735,N,nominal,2.0NRT,273.15,0.65,N
31.57032,-94.12928,317.68,0.5,0.49,2023-02-10,0735,N,nominal,2.0NRT,273.63,2.72,N
30.74985,-92.25352,322.51,0.39,0.44,2023-02-10,0735,N,nominal,2.0NRT,283.28,1.31,N
30.32806,-91.24099,295.71,0.51,0.41,2023-02-10,0735,N,nominal,2.0NRT,281.43,0.81,N
30.32362,-91.23628,299.37,0.51,0.41,2023-02-10,0735,N,nominal,2.0NRT,281.28,0.81,N
30.24088,-93.27667,304.07,0.43,0.46,2023-02-10,0735,N,nominal,2.0NRT,288.56,2.05,N
30.16176,-92.97718,296.16,0.42,0.45,2023-02-10,0735,N,nominal,2.0NRT,281.43,0.61,N
30.18257,-93.32376,299.12,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,287.43,1.31,N
30.17879,-93.32894,300.76,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,288.22,1.53,N
30.14941,-93.33781,321.59,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,282.89,2.31,N
30.05081,-93.33574,297.33,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,282.42,0.37,N
30.04655,-93.33634,295.22,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,283.06,0.63,N
30.04228,-93.33696,304.53,0.44,0.46,2023-02-10,0735,N,nominal,2.0NRT,282.54,0.63,N
30.03568,-94.0427,300.72,0.48,0.48,2023-02-10,0735,N,nominal,2.0NRT,271.67,1.74,N
29.88952,-93.96483,300.57,0.47,0.48,2023-02-10,0735,N,nominal,2.0NRT,286.96,1.44,N
29.88902,-93.95989,299.01,0.47,0.48,2023-02-10,0735,N,nominal,2.0NRT,288.54,1.44,N
29.85809,-93.96417,298.28,0.47,0.48,2023-02-10,0735,N,nominal,2.0NRT,286.53,1.54,N
29.83685,-93.96338,309.7,0.47,0.48,2023-02-10,0735,N,nominal,2.0NRT,282.14,1.94,N
29.76024,-93.86987,295.82,0.46,0.47,2023-02-10,0735,N,nominal,2.0NRT,282.42,0.75,N
29.75684,-93.88019,313.05,0.46,0.47,2023-02-10,0735,N,nominal,2.0NRT,285.16,2.17,N
28.97312,-88.626,311.6,0.4,0.37,2023-02-10,0735,N,nominal,2.0NRT,290.06,1.09,N
28.97295,-88.62859,311.24,0.4,0.37,2023-02-10,0735,N,nominal,2.0NRT,289.85,1.23,N
29.37581,-94.94141,298.47,0.53,0.5,2023-02-10,0735,N,nominal,2.0NRT,281.63,1.14,N
29.37526,-94.93585,298.76,0.53,0.5,2023-02-10,0735,N,nominal,2.0NRT,282.95,1.14,N
29.37419,-94.92478,298.09,0.53,0.5,2023-02-10,0735,N,nominal,2.0NRT,283.41,1.37,N
29.37365,-94.91926,304.95,0.53,0.5,2023-02-10,0735,N,nominal,2.0NRT,283.35,1.97,N
29.36792,-94.90884,302.03,0.53,0.5,2023-02-10,0735,N,nominal,2.0NRT,284.63,1.34,N
29.40785,-97.23344,323.03,0.36,0.58,2023-02-10,0735,N,nominal,2.0NRT,278.26,1.09,N
29.22747,-95.20023,298.98,0.55,0.51,2023-02-10,0735,N,nominal,2.0NRT,276.2,1.42,N
29.41025,-97.23219,301.47,0.36,0.58,2023-02-10,0735,N,nominal,2.0NRT,277.66,0.52,N
29.40488,-97.23287,299.62,0.36,0.58,2023-02-10,0735,N,nominal,2.0NRT,276.99,0.52,N
29.13445,-97.72028,296.7,0.39,0.59,2023-02-10,0735,N,nominal,2.0NRT,271.3,0.56,N
28.70376,-96.5325,295.25,0.33,0.55,2023-02-10,0735,N,nominal,2.0NRT,282.54,0.63,N
28.70216,-96.54276,309.48,0.33,0.55,2023-02-10,0735,N,nominal,2.0NRT,284.79,1.02,N
28.70125,-96.53259,305.06,0.32,0.55,2023-02-10,0735,N,nominal,2.0NRT,283.48,0.88,N
28.51451,-96.79628,299.43,0.34,0.56,2023-02-10,0735,N,nominal,2.0NRT,284.41,0.46,N
28.51324,-96.79601,301.51,0.34,0.56,2023-02-10,0735,N,nominal,2.0NRT,284.6,0.52,N
28.38578,-100.06165,302.54,0.53,0.67,2023-02-10,0735,N,nominal,2.0NRT,281.18,0.95,N
28.05995,-97.43788,303.96,0.36,0.58,2023-02-10,0735,N,nominal,2.0NRT,272.82,0.45,N
25.02846,-78.07339,300.7,0.36,0.57,2023-02-10,0735,N,nominal,2.0NRT,290.44,0.61,N
25.02764,-78.06986,307.4,0.36,0.57,2023-02-10,0735,N,nominal,2.0NRT,290.81,0.61,N
28.05808,-97.4403,303.11,0.36,0.58,2023-02-10,0735,N,nominal,2.0NRT,274.12,1,N
28.25334,-100.06389,297.12,0.53,0.67,2023-02-10,0735,N,nominal,2.0NRT,280.6,0.43,N
25.02926,-78.07222,308.54,0.36,0.57,2023-02-10,0735,N,nominal,2.0NRT,290.5,0.64,N
25.02847,-78.06867,301.76,0.36,0.57,2023-02-10,0735,N,nominal,2.0NRT,290.93,0.64,N
27.29287,-90.97052,318.73,0.46,0.39,2023-02-10,0735,N,nominal,2.0NRT,289.18,1.99,N
24.77382,-77.92324,302.02,0.37,0.58,2023-02-10,0735,N,nominal,2.0NRT,290.46,0.62,N
24.76855,-77.92469,301.09,0.37,0.58,2023-02-10,0735,N,nominal,2.0NRT,290.34,0.62,N
24.77103,-77.9229,305.65,0.37,0.58,2023-02-10,0735,N,nominal,2.0NRT,290.44,1.01,N
23.08732,-81.26955,301.91,0.5,0.49,2023-02-10,0737,N,nominal,2.0NRT,290.85,0.67,N
23.14056,-81.71516,338.31,0.47,0.48,2023-02-10,0737,N,nominal,2.0NRT,292.61,3.7,N
22.87677,-80.5072,302.95,0.56,0.52,2023-02-10,0737,N,nominal,2.0NRT,289.64,0.91,N
23.15163,-81.8817,305.01,0.46,0.47,2023-02-10,0737,N,nominal,2.0NRT,291.72,0.84,N
22.74706,-80.95258,309.04,0.53,0.5,2023-02-10,0737,N,nominal,2.0NRT,289.92,1.36,N
22.82117,-81.71118,301.65,0.48,0.48,2023-02-10,0737,N,nominal,2.0NRT,290.96,0.61,N
22.8168,-81.71219,337.4,0.48,0.48,2023-02-10,0737,N,nominal,2.0NRT,291.77,5.31,N
22.95798,-82.44216,310.98,0.43,0.46,2023-02-10,0737,N,nominal,2.0NRT,290.15,0.83,N
22.77981,-82.02583,301.61,0.46,0.47,2023-02-10,0737,N,nominal,2.0NRT,291.55,0.76,N
22.06871,-78.69518,300.21,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.07,0.95,N
22.06502,-78.70393,322.13,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,291.1,2.82,N
22.06421,-78.70027,333.13,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.86,2.82,N
22.06339,-78.69659,305.17,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,289.78,0.95,N
22.05724,-78.69429,308.33,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.03,7.65,N
22.05273,-78.69933,367,0.38,0.59,2023-02-10,0737,N,high,2.0NRT,293.72,7.65,N
22.05191,-78.69566,354.37,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,291.41,7.65,N
22.05355,-78.703,316.67,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.61,7.96,N
22.33718,-80.21461,308.99,0.6,0.53,2023-02-10,0737,N,nominal,2.0NRT,289.71,1.63,N
22.18627,-79.5477,328.87,0.33,0.56,2023-02-10,0737,N,nominal,2.0NRT,288.44,2.15,N
22.33451,-80.21578,310.2,0.6,0.53,2023-02-10,0737,N,nominal,2.0NRT,289.71,2.02,N
22.18821,-79.54704,314.58,0.33,0.56,2023-02-10,0737,N,nominal,2.0NRT,288.25,1.19,N
22.18316,-79.54829,309.85,0.33,0.56,2023-02-10,0737,N,nominal,2.0NRT,288.06,1.19,N
21.82496,-78.09653,300.59,0.42,0.61,2023-02-10,0737,N,nominal,2.0NRT,289.5,0.41,N
22.24243,-80.18987,300.85,0.61,0.53,2023-02-10,0737,N,nominal,2.0NRT,290.03,0.69,N
21.91605,-79.09422,322.48,0.36,0.57,2023-02-10,0737,N,nominal,2.0NRT,290.03,1.39,N
22.15517,-80.31522,301.77,0.6,0.53,2023-02-10,0737,N,nominal,2.0NRT,290.68,0.83,N
22.13912,-80.2641,309.71,0.6,0.53,2023-02-10,0737,N,nominal,2.0NRT,290.23,2.65,N
22.13545,-80.25957,308.23,0.6,0.53,2023-02-10,0737,N,nominal,2.0NRT,289.97,1.02,N
21.73583,-78.59708,339.15,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.96,3.38,N
21.73832,-78.60833,304,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,289.79,0.64,N
21.72627,-78.5797,319.15,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.01,2.51,N
21.72254,-78.58864,334.12,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,289.97,5.08,N
21.72171,-78.58487,317.38,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.15,2.51,N
22.65247,-83.0938,308.53,0.4,0.44,2023-02-10,0737,N,nominal,2.0NRT,290.79,0.95,N
22.65172,-83.08996,309.34,0.4,0.44,2023-02-10,0737,N,nominal,2.0NRT,290.84,0.95,N
21.69974,-78.61433,301.65,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,289.79,0.64,N
21.72464,-78.77637,318.15,0.38,0.59,2023-02-10,0737,N,nominal,2.0NRT,289.92,1.68,N
21.63884,-78.62276,331.12,0.39,0.59,2023-02-10,0737,N,nominal,2.0NRT,290.27,2.96,N
21.89539,-80.17027,326.99,0.62,0.54,2023-02-10,0737,N,nominal,2.0NRT,290.13,4.21,N
