        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
-106.550537,  35.687283, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.091
-106.546768,  35.687016, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.452
-106.543007,  35.686749, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.452
-106.539291,  35.686481, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.198
-106.512909,  35.684608, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.579
-106.505630,  35.684093, 2022129, 0814,         NOAA 20,            VIIRS,     22,         3.321
-105.411903,  35.601307, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.969
-106.541069,  35.681473, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.198
-106.534172,  35.680984, 2022129, 0814,         NOAA 20,            VIIRS,     22,         5.041
-105.487083,  35.602497, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.976
-105.481689,  35.602070, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.976
-105.412582,  35.596542, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.969
-105.400101,  35.595539, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.156
-106.544640,  35.681721, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.452
-106.537582,  35.681225, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.198
-105.476517,  35.601658, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.608
-105.418709,  35.597034, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.969
-105.406464,  35.596046, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.156
-105.477150,  35.596874, 2022129, 0814,         NOAA 20,            VIIRS,     22,        10.690
-105.471863,  35.596451, 2022129, 0814,         NOAA 20,            VIIRS,     22,        10.690
-105.466400,  35.596016, 2022129, 0814,         NOAA 20,            VIIRS,     22,         8.806
-105.460907,  35.595573, 2022129, 0814,         NOAA 20,            VIIRS,     22,         8.806
-105.425377,  35.592743, 2022129, 0814,         NOAA 20,            VIIRS,     22,         7.156
-105.419312,  35.592258, 2022129, 0814,         NOAA 20,            VIIRS,     22,       111.157
-105.413223,  35.591770, 2022129, 0814,         NOAA 20,            VIIRS,     22,       111.157
-105.407066,  35.591282, 2022129, 0814,         NOAA 20,            VIIRS,     22,        27.478
-105.400803,  35.590782, 2022129, 0814,         NOAA 20,            VIIRS,     22,        27.478
-105.488083,  35.597740, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.593
-105.482529,  35.597301, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.593
-105.455353,  35.595131, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.990
-105.431458,  35.593227, 2022129, 0814,         NOAA 20,            VIIRS,     22,         7.156
-105.467201,  35.591244, 2022129, 0814,         NOAA 20,            VIIRS,     22,         8.806
-105.455841,  35.590347, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.990
-105.450020,  35.589878, 2022129, 0814,         NOAA 20,            VIIRS,     22,         4.990
-105.431923,  35.588444, 2022129, 0814,         NOAA 20,            VIIRS,     22,         7.156
-105.425873,  35.587959, 2022129, 0814,         NOAA 20,            VIIRS,     22,         7.156
-105.419868,  35.587486, 2022129, 0814,         NOAA 20,            VIIRS,     22,       111.157
-105.413803,  35.587002, 2022129, 0814,         NOAA 20,            VIIRS,     22,       111.157
-105.472588,  35.591671, 2022129, 0814,         NOAA 20,            VIIRS,     22,        10.690
-105.444107,  35.589413, 2022129, 0814,         NOAA 20,            VIIRS,     22,         3.200
-105.438057,  35.588928, 2022129, 0814,         NOAA 20,            VIIRS,     22,         3.200
-105.407661,  35.586510, 2022129, 0814,         NOAA 20,            VIIRS,     22,        27.478
-105.401482,  35.586021, 2022129, 0814,         NOAA 20,            VIIRS,     22,        27.478
-111.523491,  35.340958, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.390
-108.068398,  35.064510, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.262
 -89.088638,  31.571920, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.667
-107.535088,  33.858521, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.544
-107.530899,  33.858231, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.544
-107.535660,  33.853222, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.207
-107.515167,  33.851803, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.908
-107.510597,  33.851490, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.437
-107.511436,  33.846214, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.437
-107.507317,  33.845928, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.437
-107.503288,  33.845650, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.388
-107.499207,  33.845371, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.388
-107.500153,  33.840107, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.798
-107.495583,  33.839794, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.035
-107.473129,  33.838249, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.106
-107.461838,  33.837467, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.679
-107.491600,  33.834194, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.035
-107.496292,  33.834515, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.035
-107.486847,  33.833870, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.851
-107.481956,  33.833538, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.851
-107.477318,  33.833221, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.106
 -96.596573,  31.094597, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.003
 -95.703842,  30.606108, 2022129, 0814,         NOAA 20,            VIIRS,     31,         2.073
-110.574448,  31.516020, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.900
-110.569344,  31.509544, 2022129, 0814,         NOAA 20,            VIIRS,     47,         3.702
-110.575333,  31.509865, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.900
-110.564262,  31.509272, 2022129, 0814,         NOAA 20,            VIIRS,     47,         3.702
-110.558998,  31.508987, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.064
-110.570038,  31.503384, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.899
-110.576492,  31.503729, 2022129, 0814,         NOAA 20,            VIIRS,     47,         3.307
-110.572227,  31.497301, 2022129, 0814,         NOAA 20,            VIIRS,     47,         2.899
-104.496078,  29.556667, 2022129, 0814,         NOAA 20,            VIIRS,     51,         1.845
-104.500458,  29.557142, 2022129, 0814,         NOAA 20,            VIIRS,     51,         1.845
-104.501137,  29.552944, 2022129, 0814,         NOAA 20,            VIIRS,     51,         1.845
-104.496727,  29.552465, 2022129, 0814,         NOAA 20,            VIIRS,     51,         1.845
 -97.437866,  28.057419, 2022129, 0814,         NOAA 20,            VIIRS,     31,         1.075
-110.903992,  29.328897, 2022129, 0814,         NOAA 20,            VIIRS,     51,         1.252
-108.360130,  28.949856, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.969
-108.362938,  28.950089, 2022129, 0814,         NOAA 20,            VIIRS,     41,         1.969
-108.373650,  28.940264, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.551
-108.408478,  28.894842, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.452
-108.404083,  28.894505, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.452
-108.404930,  28.889214, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.452
-108.404228,  28.890362, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.367
-108.579453,  28.761240, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.757
-108.576431,  28.760990, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.757
-110.042862,  28.841618, 2022129, 0814,         NOAA 20,            VIIRS,     32,         2.603
-110.038277,  28.841307, 2022129, 0814,         NOAA 20,            VIIRS,     32,         2.338
-108.614037,  28.674404, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.129
-108.614754,  28.669050, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.450
-108.610558,  28.668711, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.964
-107.638573,  28.383692, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.958
-107.635109,  28.383377, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.958
-107.643387,  28.373955, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.399
-107.639977,  28.373652, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.837
-108.759537,  28.325281, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.974
-108.755692,  28.324978, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.974
-108.751961,  28.324680, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.624
-107.799011,  28.230356, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.973
-107.795509,  28.230057, 2022129, 0814,         NOAA 20,            VIIRS,     24,         3.068
-107.792542,  28.229801, 2022129, 0814,         NOAA 20,            VIIRS,     24,         3.068
-107.789612,  28.229549, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.593
-107.799187,  28.225250, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.973
-107.795921,  28.224970, 2022129, 0814,         NOAA 20,            VIIRS,     24,         3.068
-107.789932,  28.224457, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.593
-107.796227,  28.219873, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.776
-107.796211,  28.214754, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.776
-107.789673,  28.209084, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.382
-107.783203,  28.208536, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.381
-107.783539,  28.203449, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.381
-107.789818,  28.203979, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.382
-107.786629,  28.203709, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.382
-107.780403,  28.203184, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.381
-107.693398,  28.190750, 2022129, 0814,         NOAA 20,            VIIRS,     92,         0.945
-107.783737,  28.204746, 2022129, 0814,         NOAA 20,            VIIRS,     24,         3.715
-107.780647,  28.204462, 2022129, 0814,         NOAA 20,            VIIRS,     24,         3.715
-107.790024,  28.205317, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.397
-107.786842,  28.205027, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.397
-107.693672,  28.191416, 2022129, 0814,         NOAA 20,            VIIRS,     92,         1.061
-107.697197,  28.049870, 2022129, 0814,         NOAA 20,            VIIRS,     29,         4.651
-107.704430,  28.050516, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.344
-107.700768,  28.050188, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.344
-107.708199,  28.045769, 2022129, 0814,         NOAA 20,            VIIRS,     29,         5.212
-107.704681,  28.045456, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.344
-107.697861,  28.044849, 2022129, 0814,         NOAA 20,            VIIRS,     29,         4.651
-107.701271,  28.045151, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.344
-107.708908,  28.040745, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.617
-107.705788,  28.040468, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.678
-107.702522,  28.040178, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.678
-107.714973,  28.041286, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.063
-107.712044,  28.041025, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.617
-107.699043,  28.039869, 2022129, 0814,         NOAA 20,            VIIRS,     29,         4.734
-107.718452,  28.036509, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.063
-107.706734,  28.035469, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.678
-107.715492,  28.036247, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.063
-107.712639,  28.035994, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.617
-107.709686,  28.035732, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.617
-107.703560,  28.035187, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.678
-107.722610,  28.031788, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.412
-107.719429,  28.031506, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.089
-107.704308,  28.030170, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.444
-107.716560,  28.031254, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.089
-107.707581,  28.030460, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.444
-107.723846,  28.026808, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.412
-107.720413,  28.026506, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.089
-107.728729,  28.022144, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.453
-107.725243,  28.021839, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.453
-107.721779,  28.021536, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.332
-107.732964,  28.017422, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.134
-107.729691,  28.017136, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.453
-107.726372,  28.016848, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.453
-107.723083,  28.016560, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.332
-107.736923,  28.012674, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.662
-108.952477,  28.012293, 2022129, 0814,         NOAA 20,            VIIRS,     34,         0.557
-107.489502,  27.647085, 2022129, 0814,         NOAA 20,            VIIRS,     93,         1.428
-107.489983,  27.645693, 2022129, 0814,         NOAA 20,            VIIRS,     93,         2.160
-107.759201,  27.599932, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.837
-107.760834,  27.594995, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.837
-107.760788,  27.589916, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.527
-107.757790,  27.589649, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.527
-107.987823,  27.599419, 2022129, 0814,         NOAA 20,            VIIRS,     22,         2.096
-107.984802,  27.599157, 2022129, 0814,         NOAA 20,            VIIRS,     22,         3.621
-107.990883,  27.599682, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.096
-108.021042,  27.379705, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.715
-108.017319,  27.379389, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.715
-108.013832,  27.379091, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.590
-108.010162,  27.378778, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.590
-108.018288,  27.374327, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.715
-108.014526,  27.374006, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.590
-108.021973,  27.376560, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.882
-108.018250,  27.376215, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.882
-108.014610,  27.375877, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.501
 -98.882080,  26.221741, 2022129, 0814,         NOAA 20,            VIIRS,     41,         1.374
-107.739128,  27.284391, 2022129, 0814,         NOAA 20,            VIIRS,     27,         3.499
-107.756187,  27.285927, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.778
-107.745064,  27.284925, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.930
-101.437424,  26.522850, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.780
-101.433220,  26.522276, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.780
-101.438011,  26.519392, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.618
-101.450729,  26.511944, 2022129, 0814,         NOAA 20,            VIIRS,     47,         1.892
-107.938477,  27.120441, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.714
-107.935593,  27.120176, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.782
-107.936653,  27.115166, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.696
-107.939774,  27.115452, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.619
-107.933403,  27.114870, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.696
-106.985977,  26.530083, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.589
-106.900253,  26.521273, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.856
-106.886047,  26.439066, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.091
-107.138878,  26.449104, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.532
-107.138969,  26.448654, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.156
-107.140930,  26.439201, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.836
-106.861061,  26.386755, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.609
-106.698914,  26.304485, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.361
-106.693497,  26.303949, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.361
 -99.601639,  25.299938, 2022129, 0814,         NOAA 20,            VIIRS,     94,         0.669
-106.643669,  26.025190, 2022129, 0814,         NOAA 20,            VIIRS,     27,         3.009
-106.648582,  26.025700, 2022129, 0814,         NOAA 20,            VIIRS,     27,         3.009
-106.643913,  26.020563, 2022129, 0814,         NOAA 20,            VIIRS,     27,         4.210
-106.639511,  26.020105, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.541
-100.864243,  25.203791, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.429
-100.860413,  25.203230, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.573
-100.852676,  25.202105, 2022129, 0814,         NOAA 20,            VIIRS,     43,        23.132
-100.883781,  25.206636, 2022129, 0814,         NOAA 20,            VIIRS,     93,         0.872
-100.879807,  25.206059, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.872
-100.875931,  25.205492, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.115
-100.872009,  25.204922, 2022129, 0814,         NOAA 20,            VIIRS,     94,         1.115
-100.868156,  25.204359, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.429
-100.856529,  25.202663, 2022129, 0814,         NOAA 20,            VIIRS,     43,         2.573
-100.848846,  25.201546, 2022129, 0814,         NOAA 20,            VIIRS,     43,        23.132
-100.884193,  25.203257, 2022129, 0814,         NOAA 20,            VIIRS,     43,         2.201
-100.880333,  25.202694, 2022129, 0814,         NOAA 20,            VIIRS,     43,         2.201
-100.872597,  25.201569, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.855
-100.868736,  25.201008, 2022129, 0814,         NOAA 20,            VIIRS,     94,         4.179
-100.864883,  25.200443, 2022129, 0814,         NOAA 20,            VIIRS,     94,         4.179
-100.861008,  25.199879, 2022129, 0814,         NOAA 20,            VIIRS,     94,         3.498
-100.857101,  25.199308, 2022129, 0814,         NOAA 20,            VIIRS,     43,         3.498
-100.853203,  25.198742, 2022129, 0814,         NOAA 20,            VIIRS,     43,        13.185
-100.849373,  25.198183, 2022129, 0814,         NOAA 20,            VIIRS,     43,        13.185
-100.876457,  25.202131, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.855
-100.873322,  25.198233, 2022129, 0814,         NOAA 20,            VIIRS,     94,         2.855
-100.857712,  25.195959, 2022129, 0814,         NOAA 20,            VIIRS,     43,         3.498
-100.853813,  25.195391, 2022129, 0814,         NOAA 20,            VIIRS,     43,        13.185
-100.881081,  25.199364, 2022129, 0814,         NOAA 20,            VIIRS,     43,         2.201
-100.849953,  25.194830, 2022129, 0814,         NOAA 20,            VIIRS,     43,        13.185
-100.846161,  25.194275, 2022129, 0814,         NOAA 20,            VIIRS,     43,         2.289
-107.349838,  25.859051, 2022129, 0814,         NOAA 20,            VIIRS,     22,         1.280
-106.755577,  25.669626, 2022129, 0814,         NOAA 20,            VIIRS,     24,         2.417
-107.017677,  25.570152, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.740
-107.017067,  25.565363, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.851
-107.010757,  25.564749, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.868
-107.013023,  25.567158, 2022129, 0814,         NOAA 20,            VIIRS,     27,         3.467
-107.019371,  25.567827, 2022129, 0814,         NOAA 20,            VIIRS,     27,         3.467
-107.066948,  25.432768, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.470
-101.465248,  24.643084, 2022129, 0814,         NOAA 20,            VIIRS,     47,        14.578
-101.462547,  24.635733, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.517
-101.458679,  24.635180, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.564
-101.475372,  24.634081, 2022129, 0814,         NOAA 20,            VIIRS,     47,         7.806
-101.459351,  24.631794, 2022129, 0814,         NOAA 20,            VIIRS,     47,         0.564
-101.476112,  24.630703, 2022129, 0814,         NOAA 20,            VIIRS,     47,         9.946
-101.476860,  24.627323, 2022129, 0814,         NOAA 20,            VIIRS,     41,         9.946
-101.469307,  24.622765, 2022129, 0814,         NOAA 20,            VIIRS,     41,         3.712
-101.473419,  24.623352, 2022129, 0814,         NOAA 20,            VIIRS,     41,         1.853
-101.470016,  24.619381, 2022129, 0814,         NOAA 20,            VIIRS,     41,         3.712
-108.323418,  25.393744, 2022129, 0814,         NOAA 20,            VIIRS,     37,         0.850
-108.320137,  25.393444, 2022129, 0814,         NOAA 20,            VIIRS,     37,         0.719
-106.554108,  24.807594, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.381
-106.555077,  24.803133, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.381
-106.595284,  24.798235, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.237
-106.590027,  24.797686, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.237
-105.069290,  24.597036, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.303
-105.076683,  24.597929, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.590
-105.073013,  24.597485, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.303
-105.065460,  24.596575, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.338
-105.077003,  24.593817, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.620
-105.062157,  24.592033, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.181
-105.062721,  24.587952, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.181
-105.066856,  24.584305, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.702
-105.111267,  24.581320, 2022129, 0814,         NOAA 20,            VIIRS,     27,         6.717
-105.107353,  24.580853, 2022129, 0814,         NOAA 20,            VIIRS,     27,         4.675
 -99.062965,  23.735146, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.332
-105.086227,  24.561733, 2022129, 0814,         NOAA 20,            VIIRS,     27,         4.150
-105.102287,  24.563635, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.154
-105.098419,  24.563177, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.154
-105.090347,  24.562223, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.609
-105.106918,  24.560028, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.587
-105.102989,  24.559566, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.154
-105.099220,  24.559120, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.154
-105.091141,  24.558165, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.609
-105.086884,  24.557661, 2022129, 0814,         NOAA 20,            VIIRS,     27,         4.150
-105.107620,  24.555956, 2022129, 0814,         NOAA 20,            VIIRS,     27,         0.564
-105.099983,  24.555056, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.422
-100.653236,  23.621475, 2022129, 0814,         NOAA 20,            VIIRS,     40,         0.794
 -99.500969,  23.355631, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.712
 -99.501579,  23.352350, 2022129, 0814,         NOAA 20,            VIIRS,     22,         0.712
 -99.502190,  23.349070, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.699
 -99.502800,  23.345789, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.699
 -99.379501,  23.309357, 2022129, 0814,         NOAA 20,            VIIRS,     24,         0.572
-106.097313,  24.187584, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.125
-106.102913,  24.188185, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.125
-102.384712,  23.733059, 2022129, 0814,         NOAA 20,            VIIRS,     40,         0.852
-106.104752,  24.183977, 2022129, 0814,         NOAA 20,            VIIRS,     29,         2.125
-106.101173,  24.186300, 2022129, 0814,         NOAA 20,            VIIRS,     29,         5.062
-106.114220,  24.183413, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.886
-106.108543,  24.182758, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.886
 -87.776909,  20.924620, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.585
 -87.771713,  20.923395, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.585
 -99.322762,  23.136593, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.550
 -99.319054,  23.136002, 2022129, 0814,         NOAA 20,            VIIRS,     24,         1.554
 -99.319672,  23.132717, 2022129, 0814,         NOAA 20,            VIIRS,     43,         1.554
 -99.323387,  23.133310, 2022129, 0814,         NOAA 20,            VIIRS,     43,         1.550
 -99.282906,  23.106550, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.413
 -99.279205,  23.105961, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.695
 -99.279839,  23.102680, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.348
-100.591820,  23.187738, 2022129, 0814,         NOAA 20,            VIIRS,     41,         0.970
-105.775291,  23.808891, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.687
-105.780006,  23.805155, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.687
-105.774559,  23.804516, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.687
-105.774696,  23.800241, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.373
-105.769089,  23.799583, 2022129, 0814,         NOAA 20,            VIIRS,     29,         0.922
-105.759239,  23.794147, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.119
-105.776672,  23.791891, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.725
-105.777748,  23.787725, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.725
-105.772102,  23.787071, 2022129, 0814,         NOAA 20,            VIIRS,     29,         3.201
 -89.807472,  20.975624, 2022129, 0814,         NOAA 20,            VIIRS,     29,         1.907
 -89.803619,  20.974773, 2022129, 0814,         NOAA 20,            VIIRS,     33,         1.907
 -89.799782,  20.973927, 2022129, 0814,         NOAA 20,            VIIRS,     33,         2.076
 -89.816528,  20.971874, 2022129, 0814,         NOAA 20,            VIIRS,     29,         5.159
 -89.812683,  20.971024, 2022129, 0814,         NOAA 20,            VIIRS,     29,         5.159
 -89.808846,  20.970175, 2022129, 0814,         NOAA 20,            VIIRS,     33,         8.478
-104.850090,  23.238117, 2022129, 0814,         NOAA 20,            VIIRS,     27,         5.064
-104.850357,  23.234125, 2022129, 0814,         NOAA 20,            VIIRS,     27,         2.498
-104.823402,  23.218719, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.152
-104.824257,  23.214804, 2022129, 0814,         NOAA 20,            VIIRS,     27,         1.239
